Country,Continent,Rank,Album,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
Ecuador,South America,15,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
El Salvador,North America,12,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Guatemala,North America,6,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Honduras,North America,5,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Mexico,North America,18,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Nicaragua,North America,8,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Panama,North America,8,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Paraguay,South America,7,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Peru,South America,28,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Uruguay,South America,29,YHLQMDLG,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505,2020
Argentina,South America,32,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Bolivia,South America,45,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Chile,South America,14,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Costa Rica,North America,41,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
El Salvador,North America,35,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Guatemala,North America,47,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Honduras,North America,38,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Paraguay,South America,21,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Peru,South America,11,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Uruguay,South America,23,El Efecto (Remix),0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,79,2019-12-13,0.0694,167.96900000000005,0.931,2019
Argentina,South America,45,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Bolivia,South America,20,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Chile,South America,8,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Colombia,South America,26,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Costa Rica,North America,31,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Dominican Republic,North America,4,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Ecuador,South America,20,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
El Salvador,North America,8,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Guatemala,North America,17,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Honduras,North America,6,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Mexico,North America,27,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Nicaragua,North America,10,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Panama,North America,12,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Paraguay,South America,10,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Peru,South America,31,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Spain,Europe,50,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Uruguay,South America,48,LAS QUE NO IBAN A SALIR,0.412,Bad Bunny,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.112,179.78799999999995,0.588,2020
Australia,Australia,26,This City,0.733,Sam Fischer,0.605,194853,0.377,0,3H3r2nKWa3Yk5gt8xgmsEt,0.0,11,0.0808,-6.212999999999999,1,This City,83,2019-12-11,0.0443,73.877,0.519,2019
New Zealand,Australia,43,This City,0.733,Sam Fischer,0.605,194853,0.377,0,3H3r2nKWa3Yk5gt8xgmsEt,0.0,11,0.0808,-6.212999999999999,1,This City,83,2019-12-11,0.0443,73.877,0.519,2019
United Kingdom,Europe,45,This City,0.733,Sam Fischer,0.605,194853,0.377,0,3H3r2nKWa3Yk5gt8xgmsEt,0.0,11,0.0808,-6.212999999999999,1,This City,83,2019-12-11,0.0443,73.877,0.519,2019
Australia,Australia,33,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
Belgium,Europe,29,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
Canada,North America,36,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
Ireland,Europe,36,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
New Zealand,Australia,32,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
Norway,Europe,28,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
Philippines,Asia,32,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
Singapore,Asia,20,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
United Kingdom,Europe,36,If the World Was Ending (feat. Julia Michaels),0.866,"JP Saxe, Julia Michaels",0.464,208687,0.473,0,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,If the World Was Ending - feat. Julia Michaels,86,2019-10-17,0.129,75.801,0.604,2019
Australia,Australia,39,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Austria,Europe,47,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Belgium,Europe,18,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Czech Republic,Europe,16,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Estonia,Europe,48,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
France,Europe,20,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Hungary,Europe,16,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Latvia,Europe,46,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Luxembourg,Europe,16,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Netherlands,Europe,49,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Slovakia,Europe,29,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Switzerland,Europe,38,Ride It,0.177,Regard,0.88,157606,0.7509999999999999,0,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7,0.106,-4.258,0,Ride It,86,2019-07-26,0.0874,117.948,0.884,2019
Australia,Australia,40,Righteous,0.0417,Juice WRLD,0.706,242181,0.625,1,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0.129,-7.426,1,Righteous,83,2020-07-10,0.0314,142.94799999999995,0.225,2020
Canada,North America,31,Righteous,0.0417,Juice WRLD,0.706,242181,0.625,1,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0.129,-7.426,1,Righteous,83,2020-07-10,0.0314,142.94799999999995,0.225,2020
Latvia,Europe,36,Righteous,0.0417,Juice WRLD,0.706,242181,0.625,1,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0.129,-7.426,1,Righteous,83,2020-07-10,0.0314,142.94799999999995,0.225,2020
South Africa,Africa,33,Righteous,0.0417,Juice WRLD,0.706,242181,0.625,1,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0.129,-7.426,1,Righteous,83,2020-07-10,0.0314,142.94799999999995,0.225,2020
United States,North America,19,Righteous,0.0417,Juice WRLD,0.706,242181,0.625,1,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0.129,-7.426,1,Righteous,83,2020-07-10,0.0314,142.94799999999995,0.225,2020
Australia,Australia,41,Manic,0.14300000000000002,Halsey,0.591,205473,0.585,1,7lidXGPXPYLNThITAOTlkK,0.0,2,0.109,-6.35,1,You should be sad,80,2020-01-17,0.0277,110.94,0.324,2020
Luxembourg,Europe,30,Manic,0.14300000000000002,Halsey,0.591,205473,0.585,1,7lidXGPXPYLNThITAOTlkK,0.0,2,0.109,-6.35,1,You should be sad,80,2020-01-17,0.0277,110.94,0.324,2020
Australia,Australia,43,Lose Control,0.127,"MEDUZA, Becky Hill, Goodboys",0.597,168387,0.527,0,1XZop7iPgXPtAdqHA7FmyK,0.0,10,0.14,-8.658,0,Lose Control,2,2021-01-15,0.0412,123.946,0.535,2021
Belgium,Europe,32,Lose Control,0.127,"MEDUZA, Becky Hill, Goodboys",0.597,168387,0.527,0,1XZop7iPgXPtAdqHA7FmyK,0.0,10,0.14,-8.658,0,Lose Control,2,2021-01-15,0.0412,123.946,0.535,2021
Hungary,Europe,29,Lose Control,0.127,"MEDUZA, Becky Hill, Goodboys",0.597,168387,0.527,0,1XZop7iPgXPtAdqHA7FmyK,0.0,10,0.14,-8.658,0,Lose Control,2,2021-01-15,0.0412,123.946,0.535,2021
Lithuania,Europe,49,Lose Control,0.127,"MEDUZA, Becky Hill, Goodboys",0.597,168387,0.527,0,1XZop7iPgXPtAdqHA7FmyK,0.0,10,0.14,-8.658,0,Lose Control,2,2021-01-15,0.0412,123.946,0.535,2021
Luxembourg,Europe,25,Lose Control,0.127,"MEDUZA, Becky Hill, Goodboys",0.597,168387,0.527,0,1XZop7iPgXPtAdqHA7FmyK,0.0,10,0.14,-8.658,0,Lose Control,2,2021-01-15,0.0412,123.946,0.535,2021
Romania,Europe,49,Lose Control,0.127,"MEDUZA, Becky Hill, Goodboys",0.597,168387,0.527,0,1XZop7iPgXPtAdqHA7FmyK,0.0,10,0.14,-8.658,0,Lose Control,2,2021-01-15,0.0412,123.946,0.535,2021
Australia,Australia,48,Know Your Worth,0.145,"Khalid, Disclosure",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,80,2020-02-04,0.0708,103.007,0.508,2020
Latvia,Europe,45,Know Your Worth,0.145,"Khalid, Disclosure",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,80,2020-02-04,0.0708,103.007,0.508,2020
Lithuania,Europe,38,Know Your Worth,0.145,"Khalid, Disclosure",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,80,2020-02-04,0.0708,103.007,0.508,2020
Luxembourg,Europe,48,Know Your Worth,0.145,"Khalid, Disclosure",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,80,2020-02-04,0.0708,103.007,0.508,2020
Australia,Australia,49,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Austria,Europe,38,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Canada,North America,38,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Finland,Europe,37,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Hungary,Europe,50,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Latvia,Europe,49,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Lithuania,Europe,40,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Norway,Europe,8,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Philippines,Asia,45,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Singapore,Asia,32,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Sweden,Europe,25,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Switzerland,Europe,29,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Taiwan,Asia,20,Lose Somebody,0.344,"Kygo, OneRepublic",0.58,199549,0.586,0,1sgDyuLooyvEML4oHspNza,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,74,2020-05-29,0.0357,147.988,0.507,2020
Australia,Australia,50,Slime & B,0.316,"Chris Brown, Young Thug",0.755,176960,0.578,1,1IIKrJVP1C9N7iPtG6eOsK,0.0,0,0.25,-8.932,0,Go Crazy,85,2020-05-08,0.145,94.148,0.581,2020
New Zealand,Australia,17,Slime & B,0.316,"Chris Brown, Young Thug",0.755,176960,0.578,1,1IIKrJVP1C9N7iPtG6eOsK,0.0,0,0.25,-8.932,0,Go Crazy,85,2020-05-08,0.145,94.148,0.581,2020
South Africa,Africa,30,Slime & B,0.316,"Chris Brown, Young Thug",0.755,176960,0.578,1,1IIKrJVP1C9N7iPtG6eOsK,0.0,0,0.25,-8.932,0,Go Crazy,85,2020-05-08,0.145,94.148,0.581,2020
Austria,Europe,24,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Czech Republic,Europe,36,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Finland,Europe,19,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Germany,Europe,26,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Hungary,Europe,38,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Norway,Europe,16,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Poland,Europe,44,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Sweden,Europe,39,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Switzerland,Europe,27,Kings & Queens,0.007859999999999999,Ava Max,0.637,162399,0.69,0,7a53HqqArd4b9NF4XAmlbI,0.0,1,0.124,-4.057,0,Kings & Queens,85,2020-09-18,0.0405,129.857,0.457,2020
Austria,Europe,35,Some Say (Felix Jaehn Remix),0.406,"Nea, Felix Jaehn",0.682,186878,0.7,0,7C1trmcQQ5n5RNy4l6ziCv,0.0,6,0.174,-5.591,1,Some Say - Felix Jaehn Remix,82,2020-01-10,0.0397,120.03,0.637,2020
Germany,Europe,25,Some Say (Felix Jaehn Remix),0.406,"Nea, Felix Jaehn",0.682,186878,0.7,0,7C1trmcQQ5n5RNy4l6ziCv,0.0,6,0.174,-5.591,1,Some Say - Felix Jaehn Remix,82,2020-01-10,0.0397,120.03,0.637,2020
Belgium,Europe,25,Future Nostalgia,0.0137,Dua Lipa,0.647,193829,0.8440000000000001,0,3AzjcOeAmA57TIOr9zF1ZW,0.0006580000000000001,0,0.102,-3.756,1,Physical,81,2020-03-27,0.0457,146.967,0.746,2020
