,AuthorId,PaperId,Year,Name,NormalizedName
279,2169129460.0,2140182868,2010,Jakub Kastl,jakub kastl
280,2169129460.0,2142827976,2011,Jakub Kastl,jakub kastl
281,2169129460.0,2170148835,2015,Jakub Kastl,jakub kastl
282,2169129460.0,2170148835,2015,Jakub Kastl,jakub kastl
283,2169129460.0,2170148835,2015,Jakub Kastl,jakub kastl
284,2169129460.0,2186037558,2010,Jakub Kastl,jakub kastl
285,2169129460.0,2188420597,2012,Jakub Kastl,jakub kastl
286,2169129460.0,2573254985,2016,Jakub Kastl,jakub kastl
4391,208393038.0,2573254985,2016,Ali Hortacsu,ali hortacsu
287,2169129460.0,2766405760,2017,Jakub Kastl,jakub kastl
288,2169129460.0,2770175593,2018,Jakub Kastl,jakub kastl
4399,208393038.0,2770175593,2018,Ali Hortacsu,ali hortacsu
289,2169129460.0,2890714760,2009,Jakub Kastl,jakub kastl
4408,208393038.0,2890714760,2009,Ali Hortacsu,ali hortacsu
290,2169129460.0,2989817388,2020,Jakub Kastl,jakub kastl
291,2169129460.0,3021875758,2020,Jakub Kastl,jakub kastl
292,2169129460.0,3028873233,2019,Jakub Kastl,jakub kastl
4426,208393038.0,3028873233,2019,Ali Hortacsu,ali hortacsu
293,2169129460.0,3042869625,2020,Jakub Kastl,jakub kastl
294,2169129460.0,3122475194,2011,Jakub Kastl,jakub kastl
295,2169129460.0,3123078557,2016,Jakub Kastl,jakub kastl
4455,208393038.0,3123078557,2016,Ali Hortacsu,ali hortacsu
296,2169129460.0,3123327055,2015,Jakub Kastl,jakub kastl
297,2169129460.0,3123724875,2015,Jakub Kastl,jakub kastl
298,2169129460.0,3123724875,2015,Jakub Kastl,jakub kastl
299,2169129460.0,3123724875,2015,Jakub Kastl,jakub kastl
4464,208393038.0,3123724875,2015,Ali Hortacsu,ali hortacsu
4465,208393038.0,3123724875,2015,Ali Hortacsu,ali hortacsu
300,2169129460.0,3123909924,2010,Jakub Kastl,jakub kastl
4471,208393038.0,3123909924,2010,Ali Hortacsu,ali hortacsu
301,2169129460.0,3123918892,2007,Jakub Kastl,jakub kastl
4472,208393038.0,3123918892,2007,Ali Hortacsu,ali hortacsu
302,2169129460.0,3124908959,2013,Jakub Kastl,jakub kastl
303,2169129460.0,3125357056,2018,Jakub Kastl,jakub kastl
304,2169129460.0,3125383686,2013,Jakub Kastl,jakub kastl
4491,208393038.0,3125383686,2013,Ali Hortacsu,ali hortacsu
305,2169129460.0,3125940511,2008,Jakub Kastl,jakub kastl
306,2169129460.0,3128998933,2017,Jakub Kastl,jakub kastl
307,2169129460.0,3128998933,2017,Jakub Kastl,jakub kastl
308,2169129460.0,3128998933,2017,Jakub Kastl,jakub kastl
4504,208393038.0,3128998933,2017,Ali Hortacsu,ali hortacsu
4505,208393038.0,3128998933,2017,Ali Hortacsu,ali hortacsu
309,2169129460.0,3139694939,2020,Jakub Kastl,jakub kastl
310,2169129460.0,3142262276,2020,Jakub Kastl,jakub kastl
311,2169129460.0,3142262276,2020,Jakub Kastl,jakub kastl
312,2169129460.0,3142262276,2020,Jakub Kastl,jakub kastl
313,2169129460.0,3142961158,2015,Jakub Kastl,jakub kastl
4507,208393038.0,3142961158,2015,Ali Hortacsu,ali hortacsu
314,2169129460.0,3158945146,2021,Jakub Kastl,jakub kastl
4515,208393038.0,3158945146,2021,Ali Hortacsu,ali hortacsu
315,2169129460.0,3173679310,2021,Jakub Kastl,jakub kastl
316,2169129460.0,3173904394,2021,Jakub Kastl,jakub kastl
317,2169129460.0,3180002449,2020,Jakub Kastl,jakub kastl
318,2169129460.0,3180002449,2020,Jakub Kastl,jakub kastl
319,2169129460.0,3180002449,2020,Jakub Kastl,jakub kastl
320,2169129460.0,3196842800,2021,Jakub Kastl,jakub kastl
321,2169129460.0,3198694864,2021,Jakub Kastl,jakub kastl
322,2169129460.0,3208527159,2021,Jakub Kastl,jakub kastl
323,2154879811.0,88601605,1990,Jonathan Vogel,jonathan vogel
325,2154879811.0,2000030360,1988,Jonathan Vogel,jonathan vogel
326,2154879811.0,2007720339,2010,Jonathan Vogel,jonathan vogel
327,2154879811.0,2018632405,1992,Jonathan Vogel,jonathan vogel
328,2154879811.0,2034841844,1989,Jonathan Vogel,jonathan vogel
329,2154879811.0,2052420939,2014,Jonathan Vogel,jonathan vogel
330,2154879811.0,2070702947,1987,Jonathan Vogel,jonathan vogel
331,2154879811.0,2090679909,2004,Jonathan Vogel,jonathan vogel
332,2154879811.0,2092414217,1993,Jonathan Vogel,jonathan vogel
333,2154879811.0,2132078790,1991,Jonathan Vogel,jonathan vogel
334,2154879811.0,2135549996,2004,Jonathan Vogel,jonathan vogel
335,2154879811.0,2160191919,1999,Jonathan Vogel,jonathan vogel
336,2154879811.0,2322255807,1992,Jonathan Vogel,jonathan vogel
337,2154879811.0,2329545936,1993,Jonathan Vogel,jonathan vogel
338,2154879811.0,2493227968,2014,Jonathan Vogel,jonathan vogel
339,2154879811.0,2504213033,2007,Jonathan Vogel,jonathan vogel
340,2154879811.0,2730496013,2008,Jonathan Vogel,jonathan vogel
341,2154879811.0,2734659451,1990,Jonathan Vogel,jonathan vogel
342,1950831029.0,111934208,2009,Itamar Drechsler,itamar drechsler
343,1950831029.0,298520569,2017,Itamar Drechsler,itamar drechsler
344,1950831029.0,298520569,2017,Itamar Drechsler,itamar drechsler
345,1950831029.0,1556869673,2012,Itamar Drechsler,itamar drechsler
346,1950831029.0,1556869673,2012,Itamar Drechsler,itamar drechsler
347,1950831029.0,1561126687,2015,Itamar Drechsler,itamar drechsler
