,AuthorId,PaperId,Year,Name,NormalizedName
2244,2041362166.0,3124416937,2016,Seema Jayachandran,seema jayachandran
2245,2041362166.0,3124554584,2018,Seema Jayachandran,seema jayachandran
2246,2041362166.0,3125000673,2010,Seema Jayachandran,seema jayachandran
2247,2041362166.0,3136393488,2017,Seema Jayachandran,seema jayachandran
2248,2041362166.0,3140218957,2013,Seema Jayachandran,seema jayachandran
2249,2041362166.0,3141882091,2018,Seema Jayachandran,seema jayachandran
2250,2041362166.0,3142859722,2021,Seema Jayachandran,seema jayachandran
2251,2041362166.0,3144475623,2020,Seema Jayachandran,seema jayachandran
2252,2041362166.0,3145350006,2019,Seema Jayachandran,seema jayachandran
2253,2041362166.0,3150052525,2018,Seema Jayachandran,seema jayachandran
2254,2041362166.0,3150052592,2016,Seema Jayachandran,seema jayachandran
2255,2041362166.0,3151454100,2015,Seema Jayachandran,seema jayachandran
2256,2041362166.0,3160239515,2021,Seema Jayachandran,seema jayachandran
2257,2041362166.0,3169349774,2021,Seema Jayachandran,seema jayachandran
2258,2041362166.0,3173591561,2019,Seema Jayachandran,seema jayachandran
2259,2041362166.0,3179582497,2020,Seema Jayachandran,seema jayachandran
2260,2041362166.0,3196698408,2021,Seema Jayachandran,seema jayachandran
2261,2041362166.0,3198309608,2021,Seema Jayachandran,seema jayachandran
2262,2188138613.0,2185335346,2009,Trevon Logan,trevon logan
2263,2188138613.0,2465387065,2009,Trevon Logan,trevon logan
2264,2144611101.0,11049819,2011,Edward Miguel,edward miguel
2265,2144611101.0,26606474,2010,Edward Miguel,edward miguel
2266,2144611101.0,57651575,2008,Edward Miguel,edward miguel
2267,2144611101.0,110738317,2005,Edward Miguel,edward miguel
2268,2144611101.0,129280245,2002,Edward Miguel,edward miguel
2870,2011705805.0,129280245,2002,Pascaline Dupas,pascaline dupas
2269,2144611101.0,168099454,2005,Edward Miguel,edward miguel
2270,2144611101.0,187794612,2016,Edward Miguel,edward miguel
2271,2144611101.0,241707006,2014,Edward Miguel,edward miguel
2272,2144611101.0,243396877,2007,Edward Miguel,edward miguel
2273,2144611101.0,269459655,2009,Edward Miguel,edward miguel
2274,2144611101.0,275667568,2014,Edward Miguel,edward miguel
2275,2144611101.0,278879437,2011,Edward Miguel,edward miguel
2276,2144611101.0,300380033,2011,Edward Miguel,edward miguel
2277,2144611101.0,300447799,2011,Edward Miguel,edward miguel
2278,2144611101.0,309403789,2009,Edward Miguel,edward miguel
2279,2144611101.0,595523566,2009,Edward Miguel,edward miguel
2280,2144611101.0,636459578,2014,Edward Miguel,edward miguel
2281,2144611101.0,655487656,2014,Edward Miguel,edward miguel
2282,2144611101.0,768133239,2012,Edward Miguel,edward miguel
2283,2144611101.0,1481111183,2008,Edward Miguel,edward miguel
2284,2144611101.0,1492938639,2013,Edward Miguel,edward miguel
2285,2144611101.0,1515337969,2015,Edward Miguel,edward miguel
2286,2144611101.0,1527718501,2008,Edward Miguel,edward miguel
2287,2144611101.0,1533884330,2003,Edward Miguel,edward miguel
2288,2144611101.0,1535266577,2009,Edward Miguel,edward miguel
2289,2144611101.0,1535266577,2009,Edward Miguel,edward miguel
2290,2144611101.0,1549021164,2004,Edward Miguel,edward miguel
2291,2144611101.0,1550740860,2009,Edward Miguel,edward miguel
2292,2144611101.0,1557678837,2009,Edward Miguel,edward miguel
2293,2144611101.0,1559188514,2010,Edward Miguel,edward miguel
2294,2144611101.0,1559188514,2010,Edward Miguel,edward miguel
2295,2144611101.0,1569207573,2011,Edward Miguel,edward miguel
2296,2144611101.0,1569207573,2011,Edward Miguel,edward miguel
2297,2144611101.0,1577078375,2014,Edward Miguel,edward miguel
2298,2144611101.0,1586795875,2006,Edward Miguel,edward miguel
2299,2144611101.0,1586795875,2006,Edward Miguel,edward miguel
2300,2144611101.0,1647507523,2012,Edward Miguel,edward miguel
2301,2144611101.0,1688093114,2013,Edward Miguel,edward miguel
2302,2144611101.0,1721265152,2009,Edward Miguel,edward miguel
2303,2144611101.0,1767470961,2015,Edward Miguel,edward miguel
2304,2144611101.0,1889645359,2011,Edward Miguel,edward miguel
2305,2144611101.0,1889645359,2011,Edward Miguel,edward miguel
2306,2144611101.0,1890347600,2009,Edward Miguel,edward miguel
2307,2144611101.0,1890347600,2009,Edward Miguel,edward miguel
2308,2144611101.0,1946499143,2013,Edward Miguel,edward miguel
2309,2144611101.0,1952934792,2007,Edward Miguel,edward miguel
2310,2144611101.0,1965311575,2010,Edward Miguel,edward miguel
2311,2144611101.0,1969994250,2015,Edward Miguel,edward miguel
2312,2144611101.0,1975698665,2005,Edward Miguel,edward miguel
2313,2144611101.0,1985996932,2006,Edward Miguel,edward miguel
2314,2144611101.0,2005343548,2009,Edward Miguel,edward miguel
2315,2144611101.0,2010245944,2014,Edward Miguel,edward miguel
2316,2144611101.0,2010245944,2014,Edward Miguel,edward miguel
2317,2144611101.0,2014344972,2009,Edward Miguel,edward miguel
